name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,StreetAddress,AddressLocality,AddressRegion,openingHoursSpecification,addressString,geoString,ratingString
Ryn,https://www.ubereats.com/mx-en/store/ryn/9pKKakhFWB6iiZFXMNkN2A,Miguel Hidalgo,"['Ramen', 'Japanese', 'Comfort Food']",,,,19.43749318591371,-99.17704252370577,+525623905510,11300,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Miguel Hidalgo', 'addressRegion': 'DF', 'postalCode': '11300', 'addressCountry': 'MX', 'streetAddress': 'Calle Bahía de Ballenas 39'}","{'@type': 'GeoCoordinates', 'latitude': 19.43749318591371, 'longitude': -99.17704252370577}",{}
i Carbon [TONALA],https://www.ubereats.com/mx-en/store/i-carbon-tonala/EvGH9PgVR-uA7PYiDQyG2g,Cuauhtémoc,['Burgers'],,,$,19.41456473597377,-99.16543195461189,+525552078568,06700,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '22:40'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cuauhtémoc', 'addressRegion': 'DF', 'postalCode': '06700', 'addressCountry': 'MX', 'streetAddress': 'Avenida Insurgentes Sur 300'}","{'@type': 'GeoCoordinates', 'latitude': 19.41456473597377, 'longitude': -99.16543195461189}",{}
Cinque Pizzeria (Torres),https://www.ubereats.com/mx-en/store/cinque-pizzeria-torres/FC_R5d2rUuWlroYCXtEAUA,Álvaro Obregón,"['Pizza', 'American', 'Italian']",,,,19.331240300473436,-99.2462760109454,+525561155383,01840,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '14:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Álvaro Obregón', 'addressRegion': 'Mexico City', 'postalCode': '01840', 'addressCountry': 'MX', 'streetAddress': 'Avenida de las Torres 1'}","{'@type': 'GeoCoordinates', 'latitude': 19.331240300473436, 'longitude': -99.2462760109454}",{}
Esquites Del Comandante (Santa Fé),https://www.ubereats.com/mx-en/store/esquites-del-comandante-santa-fe/F66Y-Bv-VP6snpdXmo0KgQ,Cuajimalpa de Morelos,"['Mexican', 'Latin American', 'New Mexican']",,,,19.367740670418865,-99.29888907819986,+525639553820,05270,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '16:0', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cuajimalpa de Morelos', 'addressRegion': 'DF', 'postalCode': '05270', 'addressCountry': 'MX', 'streetAddress': 'Avenida México 439'}","{'@type': 'GeoCoordinates', 'latitude': 19.367740670418865, 'longitude': -99.29888907819986}",{}
Pizzería Familiar ,https://www.ubereats.com/mx-en/store/pizzeria-familiar/ofWHf_FERSSp5O5nhC5lTQ,Huixquilucan,"['Pizza', 'American', 'Italian']",,,,19.41054422026649,-99.27799136918298,+525525507801,52775,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '16:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Huixquilucan', 'addressRegion': 'EM', 'postalCode': '52775', 'addressCountry': 'MX', 'streetAddress': 'Pizzería Familiar'}","{'@type': 'GeoCoordinates', 'latitude': 19.41054422026649, 'longitude': -99.27799136918298}",{}
Carl's Jr. Garden Santa Fe,https://www.ubereats.com/mx-en/store/carls-jr-garden-santa-fe/L5zGKZF7QLu7dhBakqoCOg,Ciudad de México,"['Burgers', 'American']",4.6,381,$$,19.3657951,-99.2641805,+525552920386,01376,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '20:23'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'CDMX', 'postalCode': '01376', 'addressCountry': 'MX', 'streetAddress': 'Guillermo González Camarena 1205'}","{'@type': 'GeoCoordinates', 'latitude': 19.3657951, 'longitude': -99.2641805}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '381'}"
 Jugos y Cócteles de Frutas (Juice and Cocktail Fruit),https://www.ubereats.com/mx-en/store/jugos-y-cocteles-de-frutas-juice-and-cocktail-fruit/G-S1xwqJSraHVLJkQfoCBg,,"['Pure Veg', 'Healthy', 'Vegetarian', 'Gourmet', 'Premium', 'Specialty Foods', 'Vegan', 'Soul Food', 'Everyday Essentials', 'Mercado Express', 'Salads', 'Vegan Friendly', 'Soup', 'Gluten Free', 'Vegetarian', 'Gourmet', 'Gluten Free Friendly', 'Juice and Smoothies', 'Healthy', 'Vegan Friendly', 'Vegan', 'Vegetarian Friendly', 'Vegetarian', 'Soul Food', 'Gluten Free Friendly', 'Gluten Free', 'Juice and Smoothies']",4.5,90,,19.352440606772085,-99.1612016356508,+5255546946,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '7:30', 'closes': '18:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '12:30', 'closes': '18:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '7:30', 'closes': '18:30'}]",,"{'@type': 'GeoCoordinates', 'latitude': 19.352440606772085, 'longitude': -99.1612016356508}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '90'}"
Lord Buddha Restaurant,https://www.ubereats.com/mx-en/store/lord-buddha-restaurant/dt2f-WQvQ4SzdAXu-SADRQ,Mexico City,"['Indian', 'Asian', 'Indian Curry', 'Vegetarian Friendly']",4.5,15,$$,19.4141218,-99.1645847,+525563642333,06700,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': '', 'postalCode': '06700', 'addressCountry': 'MX', 'streetAddress': 'Calle Querétaro 225, Roma Nte. Ciudad de México, CDMX, Mexico'}","{'@type': 'GeoCoordinates', 'latitude': 19.4141218, 'longitude': -99.1645847}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '15'}"
Sushi on Sunset,https://www.ubereats.com/mx-en/store/sushi-on-sunset/5oUzSRZsTcG9u7Xi7eH58w,Cuajimalpa de Morelos,"['Asian Fusion', 'Asian', 'Korean']",,,,19.35913,-99.27062,+525625683784,05348,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cuajimalpa de Morelos', 'addressRegion': 'Mexico City', 'postalCode': '05348', 'addressCountry': 'MX', 'streetAddress': 'Avenida Santa Fe 482, PB 04 Local F1'}","{'@type': 'GeoCoordinates', 'latitude': 19.35913, 'longitude': -99.27062}",{}
Los Tacos Del Barrio,https://www.ubereats.com/mx-en/store/los-tacos-del-barrio/FGsV0NErXB63Kj0zToaXbw,Cuauhtémoc,"['Burgers', 'American', 'Sandwiches']",,,,19.44612,-99.12915,+525626475874,06200,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '17:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '14:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '17:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday'], 'opens': '17:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday'], 'opens': '14:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '17:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '14:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '17:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '14:0', 'closes': '23:59'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cuauhtémoc', 'addressRegion': 'LATAM', 'postalCode': '06200', 'addressCountry': 'MX', 'streetAddress': 'Fray Bartolomé de Las Casas 22'}","{'@type': 'GeoCoordinates', 'latitude': 19.44612, 'longitude': -99.12915}",{}
Sally Beauty 🛒(Patio Revolución),https://www.ubereats.com/mx-en/store/sally-beauty-patio-revolucion/twmWTvNHXvyD4_29cm-Qxw,Cdmx,"['Retail', 'Gift Store', 'Personal Care', 'Home & Personal Care']",,,,19.341799,-99.191376,+15616447925,1000,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cdmx', 'addressRegion': 'LATAM', 'postalCode': '1000', 'addressCountry': 'MX', 'streetAddress': 'Av. Revolución 1817, No. Int. SA-09'}","{'@type': 'GeoCoordinates', 'latitude': 19.341799, 'longitude': -99.191376}",{}
Las Callejeras de Mixcoac,https://www.ubereats.com/mx-en/store/las-callejeras-de-mixcoac/pp45ZmgZRpK-evVHN3fg4g,Benito Juárez,"['Mexican', 'Latin American', 'New Mexican']",4.6,478,,19.38325,-99.19014,+525551049670,03700,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday'], 'opens': '9:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '9:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Benito Juárez', 'addressRegion': 'DF', 'postalCode': '03700', 'addressCountry': 'MX', 'streetAddress': 'Leonardo da Vinci 224'}","{'@type': 'GeoCoordinates', 'latitude': 19.38325, 'longitude': -99.19014}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '478'}"
La Naval 🛒🍾 (Grand San Francisco),https://www.ubereats.com/mx-en/store/la-naval-grand-san-francisco/QRQiN9dUSCSpKNIMi8NAjw,Mexico City,"['Alcohol', 'Alcohol', 'Liquor Stores', 'Smoke Shop', 'Wine', 'Drinks', 'Beer', 'Grocery', 'Conveniência']",5.0,27,$,19.3389112,-99.2429953,+5254257020,01729,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:30', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:30', 'closes': '21:28'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Ciudad de México', 'postalCode': '01729', 'addressCountry': 'MX', 'streetAddress': '5525 Calzada Desierto de los Leones 3-4'}","{'@type': 'GeoCoordinates', 'latitude': 19.3389112, 'longitude': -99.2429953}","{'@type': 'AggregateRating', 'ratingValue': 5, 'reviewCount': '27'}"
 MO+F by mog bistro,https://www.ubereats.com/mx-en/store/mo%2Bf-by-mog-bistro/6qiCSwymT_elLHzukUo9BQ,Mexico City,"['Asian Fusion', 'Asian', 'Japanese', 'Korean', 'Gourmet', 'Especialidades', 'Premium']",4.7,500,$,19.42971,-99.16945,+525547350450,6500,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday'], 'opens': '12:30', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '12:30', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': '', 'postalCode': '6500', 'addressCountry': 'MX', 'streetAddress': '128 Rio Panuco'}","{'@type': 'GeoCoordinates', 'latitude': 19.42971, 'longitude': -99.16945}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '500'}"
Farmacias Benavides 🛒💊(Tinajas),https://www.ubereats.com/mx-en/store/farmacias-benavides-tinajas/aaSOqaeCWN-jPVjFcWkf-w,Alvaro Obregón,"['Farmacia', 'Pharmacy', 'Personal Care', 'Everyday Essentials', 'Convenience']",4.9,70,,19.33816,-99.24048,+525991071980,1780,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '8:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '8:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Alvaro Obregón', 'addressRegion': 'LATAM', 'postalCode': '1780', 'addressCountry': 'MX', 'streetAddress': 'Av. Toluca 1180. Col. Olivares De Los Padres, Esq. Tinajas'}","{'@type': 'GeoCoordinates', 'latitude': 19.33816, 'longitude': -99.24048}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '70'}"
🚀🛒Súper Veloz by Chedraui (Prado Norte),https://www.ubereats.com/mx-en/store/super-veloz-by-chedraui-prado-norte/7fGlQ3K2XR6zhAs15aUPww,Miguel Hidalgo,"['Convenience', 'Mercado Express']",5.0,11,,19.42764,-99.2104,,11000,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '9:0', 'closes': '21:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Miguel Hidalgo', 'addressRegion': 'DF', 'postalCode': '11000', 'addressCountry': 'MX', 'streetAddress': 'Avenida Prado Norte 391'}","{'@type': 'GeoCoordinates', 'latitude': 19.42764, 'longitude': -99.2104}","{'@type': 'AggregateRating', 'ratingValue': 5, 'reviewCount': '11'}"
Pozolería Y Birrieria Arandas,https://www.ubereats.com/mx-en/store/pozoleria-y-birrieria-arandas/bg4WHHG4Qiu8aWK63iAf_w,Álvaro Obregón,"['Mexican', 'Latin American', 'New Mexican', 'Affordable Meals']",4.2,12,,19.388981895566396,-99.21152165528962,+525560206676,01160,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Álvaro Obregón', 'addressRegion': 'DF', 'postalCode': '01160', 'addressCountry': 'MX', 'streetAddress': 'Camino a Santa Fe 463'}","{'@type': 'GeoCoordinates', 'latitude': 19.388981895566396, 'longitude': -99.21152165528962}","{'@type': 'AggregateRating', 'ratingValue': 4.2, 'reviewCount': '12'}"
Naan,https://www.ubereats.com/mx-en/store/naan/xdRSvIC2V8-IZpNOYChgfA,Cuauhtémoc,"['Asian', 'Indian', 'Asian Fusion']",,,$$,19.441894544144404,-99.15879371830651,+525563806168,6400,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '14:0', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '12:30', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:30', 'closes': '14:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cuauhtémoc', 'addressRegion': 'LATAM', 'postalCode': '6400', 'addressCountry': 'MX', 'streetAddress': 'SANTA MARÍA LA RIBERA 12'}","{'@type': 'GeoCoordinates', 'latitude': 19.441894544144404, 'longitude': -99.15879371830651}",{}
Chilakileando-Ando (Pedregal),https://www.ubereats.com/mx-en/store/chilakileando-ando-pedregal/WlJOFY-0RBqET0tNH2qalQ,Álvaro Obregón,"['Mexican', 'Breakfast and Brunch', 'BBQ']",,,,19.33751,-99.20923,+525623818796,01080,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '7:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '7:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '10:30', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '7:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Álvaro Obregón', 'addressRegion': 'DF', 'postalCode': '01080', 'addressCountry': 'MX', 'streetAddress': 'Calle Francisco Benítez 93'}","{'@type': 'GeoCoordinates', 'latitude': 19.33751, 'longitude': -99.20923}",{}
green wraps,https://www.ubereats.com/mx-en/store/green-wraps/pAsdfIWbQRG0Bisf8a1O_w,Ciudad de México,"['Salads', 'American', 'Vegetarian']",,,,19.36127960550291,-99.27889117213205,+525611276513,05348,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'LATAM', 'postalCode': '05348', 'addressCountry': 'MX', 'streetAddress': 'Avenida Vasco de Quiroga 4800, pb'}","{'@type': 'GeoCoordinates', 'latitude': 19.36127960550291, 'longitude': -99.27889117213205}",{}
Bowl Bar,https://www.ubereats.com/mx-en/store/bowl-bar/fA5xQmJuWlGtn4RGGgFDZw,Naucalpan de Juárez,"['Healthy', 'Vegetarian', 'Salads']",5.0,10,,19.423879115205896,-99.23880335791566,+525520933419,53950,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '8:30', 'closes': '15:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Naucalpan de Juárez', 'addressRegion': 'EM', 'postalCode': '53950', 'addressCountry': 'MX', 'streetAddress': 'Fuente de Pisa 40'}","{'@type': 'GeoCoordinates', 'latitude': 19.423879115205896, 'longitude': -99.23880335791566}","{'@type': 'AggregateRating', 'ratingValue': 5, 'reviewCount': '10'}"
Fresko 🛒 (La Herradura),https://www.ubereats.com/mx-en/store/fresko-la-herradura/VU4x4zdYWfyJdViAh-tAdA,Ciudad de México,"['Everyday Essentials', 'Mercado Express', 'Grocery']",4.8,18,,19.416797354349356,-99.24895143493787,+525511223355,52780,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '7:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'LATAM', 'postalCode': '52780', 'addressCountry': 'MX', 'streetAddress': 'Fracc Bosque de Moctezuma 1'}","{'@type': 'GeoCoordinates', 'latitude': 19.416797354349356, 'longitude': -99.24895143493787}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '18'}"
Las Tortas del Cheff,https://www.ubereats.com/mx-en/store/las-tortas-del-cheff/hkKGmaEvUiuSwBv0TUfDEg,Ciudad de México,"['Anglo-Indian', 'Mexican']",4.8,19,,19.44210625969289,-99.16380007142817,+525555468998,06470,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:0', 'closes': '17:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'Ciudad de México', 'postalCode': '06470', 'addressCountry': 'MX', 'streetAddress': 'Calle Manuel María Contreras 8'}","{'@type': 'GeoCoordinates', 'latitude': 19.44210625969289, 'longitude': -99.16380007142817}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '19'}"
Las Cebollas,https://www.ubereats.com/mx-en/store/las-cebollas/1i92470hSGywqD65haqGDA,Benito Juárez,['Mexican'],4.7,500,$,19.382172200548073,-99.17834942070517,+525534519793,03720,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '12:30', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '14:0', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday'], 'opens': '0:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday'], 'opens': '12:30', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday'], 'opens': '0:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday'], 'opens': '14:0', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '0:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '12:30', 'closes': '2:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '0:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '14:0', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:30', 'closes': '2:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '0:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '14:0', 'closes': '0:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Benito Juárez', 'addressRegion': 'LATAM', 'postalCode': '03720', 'addressCountry': 'MX', 'streetAddress': 'Holbein 185'}","{'@type': 'GeoCoordinates', 'latitude': 19.382172200548073, 'longitude': -99.17834942070517}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '500'}"
Freshlab - San Angel,https://www.ubereats.com/mx-en/store/freshlab-san-angel/vx83xrAhS9q5g-eDDm1stg,Álvaro Obregón,"['Healthy', 'Breakfast and Brunch', 'Juice and Smoothies', 'Soup', 'Conveniência', 'Affordable Meals']",,,$,19.34739,-99.19049,+525579416385,01000,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday'], 'opens': '7:0', 'closes': '22:50'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '7:0', 'closes': '23:50'}]","{'@type': 'PostalAddress', 'addressLocality': 'Álvaro Obregón', 'addressRegion': 'Mexico City', 'postalCode': '01000', 'addressCountry': 'MX', 'streetAddress': 'Avenida Revolución 1639'}","{'@type': 'GeoCoordinates', 'latitude': 19.34739, 'longitude': -99.19049}",{}
